# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 31979551606917
#
# Children      Self  Command          Shared Object               Symbol                                              
# ........  ........  ...............  ..........................  ....................................................
#
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] enqueue_entity
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] __isolate_lru_page_prepare
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] account_system_index_time
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] put_cpu_partial
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] __calc_delta
     0.00%     0.00%  top              [kernel.vmlinux]            [k] do_sys_openat2
     0.00%     0.00%  top              [kernel.vmlinux]            [k] do_sys_open
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] memcg_check_events
     0.00%     0.00%  top              [kernel.vmlinux]            [k] do_filp_open
     0.00%     0.00%  top              [kernel.vmlinux]            [k] path_openat
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] page_referenced
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3103     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3122     [kernel.vmlinux]            [k] raw_spin_rq_lock_nested
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3117     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] irq_exit_rcu
     0.00%     0.00%  kworker/34:1-mm  [kernel.vmlinux]            [k] kthread
     0.00%     0.00%  kworker/34:1-mm  [kernel.vmlinux]            [k] ret_from_fork
     0.00%     0.00%  kworker/34:1-mm  [kernel.vmlinux]            [k] worker_thread
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] enqueue_hrtimer
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] rcu_sched_clock_irq
     0.00%     0.00%  swapper          [kernel.vmlinux]            [k] hrtimer_start_range_ns
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] calc_wheel_index
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] native_load_tls
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] x86_pmu_disable
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] native_read_msr
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] check_preempt_wakeup
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] __isolate_lru_page_prepare
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] timestamp_truncate
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] finish_task_switch
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3114     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] ext4_file_read_iter
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3111     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3113     [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] rw_verify_area
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] __inode_security_revalidate
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] native_load_tls
     0.00%     0.00%  iou-wrk-3093     [kernel.vmlinux]            [k] PageHuge
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] avc_policy_seqno
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] __unfreeze_partials
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] mpage_end_io
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3099     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] super_cache_count
     0.00%     0.00%  iou-wrk-3131     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3123     [kernel.vmlinux]            [k] wakeup_kswapd
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] __bio_try_merge_page
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] clear_buddies
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] io_wq_worker_running
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] do_page_cache_ra
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] sched_slice
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3133     [kernel.vmlinux]            [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] check_cfs_rq_runtime
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] cpuset_nodemask_valid_mems_allowed
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] __enqueue_entity
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] lruvec_memcg_debug
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] __io_complete_rw_common
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] psi_flags_change
     0.00%     0.00%  iou-wrk-3116     [kernel.vmlinux]            [k] __wrgsbase_inactive
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] sugov_update_single_freq
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] __calc_delta
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] __acct_update_integrals
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] set_next_buddy
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] mem_cgroup_iter
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] __rdgsbase_inactive
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] blk_start_plug
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] should_fail_alloc_page
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] policy_node
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] rb_erase
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] enqueue_timer
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] bpf_lsm_file_permission
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] check_preempt_curr
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] ttwu_do_wakeup
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] bio_add_page
     0.00%     0.00%  iou-wrk-3124     [kernel.vmlinux]            [k] policy_nodemask
     0.00%     0.00%  iou-wrk-3112     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] blk_flush_plug_list
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] zone_reclaimable_pages
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] allow_direct_reclaim.part.0
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] throttle_direct_reclaim
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] wakeup_preempt_entity.isra.0
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3095     [kernel.vmlinux]            [k] native_write_msr
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] get_nohz_timer_target
     0.00%     0.00%  iou-wrk-3092     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] generic_file_read_iter
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3115     [kernel.vmlinux]            [k] detach_if_pending
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] dequeue_task
     0.00%     0.00%  iou-wrk-3134     [kernel.vmlinux]            [k] ext4_readahead
     0.00%     0.00%  iou-wrk-3121     [kernel.vmlinux]            [k] make_kuid
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] list_lru_count_one
     0.00%     0.00%  iou-wrk-3100     [kernel.vmlinux]            [k] clockevents_program_event
     0.00%     0.00%  fio              [kernel.vmlinux]            [k] arch_local_irq_disable
     0.00%     0.00%  iou-wrk-3107     [kernel.vmlinux]            [k] rb_next
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] pagevec_add_and_need_flush
     0.00%     0.00%  iou-wrk-3096     [kernel.vmlinux]            [k] fput_many
     0.00%     0.00%  iou-wrk-3106     [kernel.vmlinux]            [k] arch_scale_freq_tick
     0.00%     0.00%  iou-wrk-3109     [kernel.vmlinux]            [k] __page_cache_alloc
     0.00%     0.00%  iou-wrk-3125     [kernel.vmlinux]            [k] __bio_add_page
     0.00%     0.00%  iou-wrk-3129     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3098     [kernel.vmlinux]            [k] __radix_tree_lookup
     0.00%     0.00%  iou-wrk-3118     [libnvdimm]                 [k] to_nd_region
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] _find_next_bit
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3091     [kernel.vmlinux]            [k] kthread_blkcg
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] __cgroup_account_cputime
     0.00%     0.00%  iou-wrk-3128     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3104     [kernel.vmlinux]            [k] io_wake_function
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] prep_new_page
     0.00%     0.00%  iou-wrk-3094     [kernel.vmlinux]            [k] _raw_spin_trylock
     0.00%     0.00%  iou-wrk-3101     [kernel.vmlinux]            [k] blk_try_enter_queue
     0.00%     0.00%  iou-wrk-3110     [kernel.vmlinux]            [k] perf_event_task_tick
     0.00%     0.00%  iou-wrk-3126     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3097     [kernel.vmlinux]            [k] __calc_delta
     0.00%     0.00%  iou-wrk-3105     [kernel.vmlinux]            [k] __xas_next
     0.00%     0.00%  iou-wrk-3119     [kernel.vmlinux]            [k] rcu_note_context_switch
     0.00%     0.00%  iou-wrk-3118     [kernel.vmlinux]            [k] make_kgid
     0.00%     0.00%  iou-wrk-3102     [kernel.vmlinux]            [k] blk_finish_plug
     0.00%     0.00%  iou-wrk-3108     [kernel.vmlinux]            [k] lruvec_memcg_debug
